id,time,poi,Ln,Ln_num_values,Le,Le_num_values,Ld,Ld_num_values,Lden,Lden_num_values,created_at
4516,03/07/2015,Calle Álamos 3,69.5,480,67.6,240,68.6,720,75.6,1440,2015-07-10 10:21:55.303964+00:00
4515,02/07/2015,Calle Álamos 3,69.8,749,72.4,163,0.0,0,79.5,912,2015-07-10 10:21:55.285045+00:00
5668,28/09/2015,Calle Ángel 1,65.1,480,65.3,238,64.7,717,71.5,1435,2015-09-29 07:21:54.341892+00:00
5657,27/09/2015,Calle Ángel 1,64.1,480,67.0,232,66.7,718,71.3,1430,2015-09-28 07:21:54.818895+00:00
5645,26/09/2015,Calle Ángel 1,73.6,480,72.4,238,65.7,717,79.4,1435,2015-09-27 07:23:26.819783+00:00
5633,25/09/2015,Calle Ángel 1,73.1,480,71.9,238,66.3,717,79.0,1435,2015-09-26 07:20:23.536867+00:00
5621,24/09/2015,Calle Ángel 1,72.0,480,68.9,238,63.5,720,77.7,1438,2015-09-25 07:20:40.394054+00:00
5608,23/09/2015,Calle Ángel 1,66.3,480,66.9,240,68.4,720,73.1,1440,2015-09-24 07:20:25.113147+00:00
5596,22/09/2015,Calle Ángel 1,65.3,480,66.1,240,64.6,720,71.7,1440,2015-09-23 07:20:53.333246+00:00
5583,21/09/2015,Calle Ángel 1,65.2,480,65.8,240,66.4,720,71.8,1440,2015-09-22 07:20:40.792657+00:00
5570,20/09/2015,Calle Ángel 1,64.5,480,65.5,240,64.0,720,71.0,1440,2015-09-21 07:21:01.250473+00:00
5556,19/09/2015,Calle Ángel 1,74.2,480,69.8,240,67.8,720,79.8,1440,2015-09-20 07:20:37.904184+00:00
5542,18/09/2015,Calle Ángel 1,74.4,480,72.6,240,69.6,720,80.2,1440,2015-09-19 07:20:39.524583+00:00
5527,17/09/2015,Calle Ángel 1,71.5,480,67.6,240,66.1,720,77.1,1440,2015-09-18 07:21:08.386099+00:00
5511,16/09/2015,Calle Ángel 1,67.4,480,66.5,240,64.5,720,73.4,1440,2015-09-17 07:20:39.135116+00:00
5496,15/09/2015,Calle Ángel 1,65.3,480,66.5,240,65.2,720,71.9,1440,2015-09-16 07:20:40.431151+00:00
5480,14/09/2015,Calle Ángel 1,67.2,480,66.8,240,63.7,720,73.3,1440,2015-09-15 07:21:45.817808+00:00
5464,13/09/2015,Calle Ángel 1,63.7,480,65.8,240,65.4,720,70.6,1440,2015-09-14 07:20:05.905018+00:00
5448,12/09/2015,Calle Ángel 1,74.2,480,78.1,240,71.7,720,81.1,1440,2015-09-13 07:20:05.755765+00:00
5433,11/09/2015,Calle Ángel 1,73.5,480,73.4,240,64.9,721,79.4,1441,2015-09-12 07:20:07.646741+00:00
5417,10/09/2015,Calle Ángel 1,69.1,478,67.1,240,63.0,720,74.9,1438,2015-09-11 07:20:05.917573+00:00
5401,09/09/2015,Calle Ángel 1,66.4,480,68.4,240,64.3,723,72.9,1443,2015-09-10 07:20:05.442365+00:00
5385,08/09/2015,Calle Ángel 1,67.5,480,74.9,240,65.5,720,75.7,1440,2015-09-09 07:20:05.358735+00:00
5370,07/09/2015,Calle Ángel 1,70.5,480,64.9,241,65.2,720,76.1,1441,2015-09-08 07:20:06.805123+00:00
5355,06/09/2015,Calle Ángel 1,66.2,480,67.7,240,65.0,720,72.7,1440,2015-09-07 07:20:07.000834+00:00
5339,05/09/2015,Calle Ángel 1,73.3,480,70.2,240,67.2,720,79.0,1440,2015-09-06 07:20:06.526305+00:00
5323,04/09/2015,Calle Ángel 1,75.5,480,69.1,240,65.0,720,80.9,1440,2015-09-05 07:20:06.037425+00:00
5307,03/09/2015,Calle Ángel 1,68.8,480,66.4,240,62.8,720,74.6,1440,2015-09-04 07:20:06.955690+00:00
5291,02/09/2015,Calle Ángel 1,67.6,480,66.7,240,62.8,713,73.6,1433,2015-09-03 07:20:06.644835+00:00
5275,01/09/2015,Calle Ángel 1,65.6,480,68.1,240,62.3,496,72.8,1216,2015-09-02 07:20:06.999763+00:00
5147,23/08/2015,Calle Ángel 1,67.2,480,69.0,240,66.3,718,73.8,1438,2015-08-24 07:20:05.330480+00:00
5132,22/08/2015,Calle Ángel 1,76.8,480,83.3,240,79.4,720,85.0,1440,2015-08-23 07:20:06.028696+00:00
5116,21/08/2015,Calle Ángel 1,76.8,480,81.6,240,77.0,720,84.2,1440,2015-08-22 07:20:05.953155+00:00
5101,20/08/2015,Calle Ángel 1,74.7,480,80.9,240,77.4,720,82.8,1440,2015-08-21 07:20:05.690504+00:00
5085,19/08/2015,Calle Ángel 1,73.6,480,82.2,240,79.6,720,83.2,1440,2015-08-20 07:20:06.828716+00:00
5069,18/08/2015,Calle Ángel 1,74.5,480,83.1,240,77.3,720,83.6,1440,2015-08-19 07:20:06.609314+00:00
5054,17/08/2015,Calle Ángel 1,75.4,480,82.0,240,76.3,720,83.4,1440,2015-08-18 07:20:08.263323+00:00
5039,16/08/2015,Calle Ángel 1,74.7,480,84.7,240,80.5,720,84.9,1440,2015-08-17 07:20:06.457134+00:00
5024,15/08/2015,Calle Ángel 1,77.2,480,85.3,240,81.7,720,86.3,1440,2015-08-16 07:20:06.684769+00:00
5010,14/08/2015,Calle Ángel 1,79.4,480,70.7,240,66.9,720,84.7,1440,2015-08-15 07:20:18.259793+00:00
4998,13/08/2015,Calle Ángel 1,70.6,480,68.9,240,64.4,720,76.4,1440,2015-08-14 07:20:19.693070+00:00
4987,12/08/2015,Calle Ángel 1,69.6,480,69.4,240,65.0,720,75.6,1440,2015-08-13 07:20:16.505546+00:00
4976,11/08/2015,Calle Ángel 1,69.3,480,68.0,240,65.4,720,75.2,1440,2015-08-12 07:20:15.050693+00:00
4966,10/08/2015,Calle Ángel 1,68.9,480,67.7,240,65.1,720,74.8,1440,2015-08-11 07:20:14.042741+00:00
4954,09/08/2015,Calle Ángel 1,67.2,480,67.3,240,63.9,720,73.3,1440,2015-08-10 07:20:12.815331+00:00
4943,08/08/2015,Calle Ángel 1,73.8,480,68.9,240,65.8,720,79.4,1440,2015-08-09 07:20:11.526849+00:00
4932,07/08/2015,Calle Ángel 1,73.5,480,69.5,240,65.5,720,79.1,1440,2015-08-08 07:20:10.665607+00:00
4922,06/08/2015,Calle Ángel 1,69.6,480,69.7,240,64.3,720,75.6,1440,2015-08-07 07:20:08.932155+00:00
4918,05/08/2015,Calle Ángel 1,69.2,480,68.5,240,64.8,720,75.2,1440,2015-08-06 07:20:11.203877+00:00
4906,04/08/2015,Calle Ángel 1,69.4,480,69.0,240,66.2,720,75.5,1440,2015-08-05 07:20:11.256757+00:00
4894,03/08/2015,Calle Ángel 1,70.1,480,68.1,240,64.4,720,75.9,1440,2015-08-04 07:20:11.321547+00:00
4883,02/08/2015,Calle Ángel 1,67.0,480,66.9,240,62.8,720,73.1,1440,2015-08-03 07:20:10.429854+00:00
4870,01/08/2015,Calle Ángel 1,73.7,480,68.0,240,64.1,720,79.2,1440,2015-08-02 07:20:10.523460+00:00
4858,31/07/2015,Calle Ángel 1,75.0,480,69.3,240,65.2,720,80.5,1440,2015-08-01 07:20:13.069785+00:00
4846,30/07/2015,Calle Ángel 1,69.1,481,69.1,239,62.9,239,76.7,959,2015-07-31 07:20:14.048954+00:00
4826,28/07/2015,Calle Ángel 1,69.4,480,68.8,240,64.2,720,75.4,1440,2015-07-29 07:20:09.246708+00:00
4815,27/07/2015,Calle Ángel 1,69.1,480,69.1,240,63.1,713,75.1,1433,2015-07-28 07:20:09.310738+00:00
4805,26/07/2015,Calle Ángel 1,65.8,480,66.7,240,62.6,720,72.1,1440,2015-07-27 07:20:09.122227+00:00
4793,25/07/2015,Calle Ángel 1,74.6,480,69.7,240,64.0,720,80.1,1440,2015-07-26 07:20:07.436554+00:00
4780,24/07/2015,Calle Ángel 1,73.7,480,68.3,240,65.3,720,79.2,1440,2015-07-25 07:20:07.574486+00:00
4767,23/07/2015,Calle Ángel 1,70.2,480,69.7,240,64.4,720,76.2,1440,2015-07-24 07:20:07.095199+00:00
4754,22/07/2015,Calle Ángel 1,69.2,480,68.2,240,62.6,720,75.0,1440,2015-07-23 07:20:07.312193+00:00
4739,21/07/2015,Calle Ángel 1,67.8,480,66.0,239,63.1,720,73.7,1439,2015-07-22 07:20:06.672262+00:00
4725,20/07/2015,Calle Ángel 1,68.0,480,68.3,240,62.2,720,74.0,1440,2015-07-21 07:20:06.282442+00:00
4711,19/07/2015,Calle Ángel 1,67.2,480,66.7,240,61.5,720,73.2,1440,2015-07-20 07:20:06.947808+00:00
4697,18/07/2015,Calle Ángel 1,73.4,480,70.2,240,64.4,720,79.0,1440,2015-07-19 07:20:06.567053+00:00
4684,17/07/2015,Calle Ángel 1,72.5,480,70.4,240,65.2,720,78.2,1440,2015-07-18 07:20:06.417758+00:00
4671,16/07/2015,Calle Ángel 1,70.3,480,68.5,240,63.7,720,76.1,1440,2015-07-17 07:20:06.011934+00:00
4658,15/07/2015,Calle Ángel 1,67.9,480,68.6,240,63.7,720,74.0,1440,2015-07-16 07:20:06.068714+00:00
4645,14/07/2015,Calle Ángel 1,67.4,480,68.1,240,64.2,720,73.6,1440,2015-07-15 07:20:05.898008+00:00
4583,13/07/2015,Calle Ángel 1,68.6,480,68.2,240,64.1,720,74.6,1440,2015-07-14 07:20:03.796318+00:00
4575,12/07/2015,Calle Ángel 1,67.1,480,64.9,240,61.1,720,72.9,1440,2015-07-13 07:20:02.280152+00:00
4566,11/07/2015,Calle Ángel 1,73.7,480,67.4,240,65.2,720,79.2,1440,2015-07-12 07:20:03.078791+00:00
4557,10/07/2015,Calle Ángel 1,73.9,480,70.1,232,65.5,636,79.8,1348,2015-07-11 07:20:02.757883+00:00
4508,09/07/2015,Calle Ángel 1,71.2,480,67.5,240,64.6,720,76.9,1440,2015-07-10 10:21:50.212287+00:00
4507,08/07/2015,Calle Ángel 1,65.7,480,67.0,240,64.1,720,72.1,1440,2015-07-10 10:21:50.196734+00:00
4506,07/07/2015,Calle Ángel 1,66.6,480,65.6,240,62.5,720,72.6,1440,2015-07-10 10:21:50.181883+00:00
4505,06/07/2015,Calle Ángel 1,69.1,480,66.4,240,62.3,720,74.8,1440,2015-07-10 10:21:50.167005+00:00
4504,05/07/2015,Calle Ángel 1,64.7,480,68.1,240,61.3,720,71.5,1440,2015-07-10 10:21:50.152016+00:00
4503,04/07/2015,Calle Ángel 1,73.6,480,68.8,240,65.5,550,79.7,1270,2015-07-10 10:21:50.135623+00:00
5671,28/09/2015,Calle Calderería 10,66.7,349,68.6,240,64.4,717,72.6,1306,2015-09-29 07:21:56.914540+00:00
5660,27/09/2015,Calle Calderería 10,66.0,478,71.6,240,68.4,718,73.8,1436,2015-09-28 07:21:57.204747+00:00
5648,26/09/2015,Calle Calderería 10,74.9,478,73.8,240,67.8,718,80.7,1436,2015-09-27 07:23:29.203430+00:00
5636,25/09/2015,Calle Calderería 10,74.3,478,74.3,240,66.6,718,80.3,1436,2015-09-26 07:20:25.734933+00:00
5624,24/09/2015,Calle Calderería 10,72.1,478,72.3,240,64.8,718,78.1,1436,2015-09-25 07:20:42.583604+00:00
5611,23/09/2015,Calle Calderería 10,67.6,478,70.8,240,66.6,716,74.4,1434,2015-09-24 07:20:27.235598+00:00
5599,22/09/2015,Calle Calderería 10,67.6,480,69.3,240,68.3,720,74.3,1440,2015-09-23 07:20:55.621542+00:00
5586,21/09/2015,Calle Calderería 10,71.3,480,70.7,240,65.0,720,77.2,1440,2015-09-22 07:20:42.986910+00:00
5573,20/09/2015,Calle Calderería 10,73.6,480,69.9,240,66.3,720,79.3,1440,2015-09-21 07:21:03.547100+00:00
5559,19/09/2015,Calle Calderería 10,74.7,480,72.3,240,67.7,720,80.4,1440,2015-09-20 07:20:40.105568+00:00
5545,18/09/2015,Calle Calderería 10,75.4,480,73.2,240,66.3,720,81.1,1440,2015-09-19 07:20:41.671443+00:00
5531,17/09/2015,Calle Calderería 10,71.5,480,71.8,240,65.2,720,77.5,1440,2015-09-18 07:21:11.046032+00:00
5515,16/09/2015,Calle Calderería 10,68.7,480,70.4,240,65.1,720,75.1,1440,2015-09-17 07:20:41.585695+00:00
5500,15/09/2015,Calle Calderería 10,67.7,480,69.7,240,64.7,722,74.1,1442,2015-09-16 07:20:42.898782+00:00
5484,14/09/2015,Calle Calderería 10,65.8,480,69.1,240,64.4,720,72.6,1440,2015-09-15 07:21:48.416769+00:00
5468,13/09/2015,Calle Calderería 10,66.7,480,69.9,240,66.2,720,73.6,1440,2015-09-14 07:20:08.235525+00:00
5452,12/09/2015,Calle Calderería 10,74.4,480,76.7,240,71.5,720,80.9,1440,2015-09-13 07:20:08.103541+00:00
5437,11/09/2015,Calle Calderería 10,74.2,480,78.6,240,65.8,720,81.0,1440,2015-09-12 07:20:10.023163+00:00
5421,10/09/2015,Calle Calderería 10,69.0,480,70.1,240,64.3,720,75.2,1440,2015-09-11 07:20:08.268852+00:00
5405,09/09/2015,Calle Calderería 10,66.9,480,70.0,240,65.2,720,73.6,1440,2015-09-10 07:20:07.763116+00:00
5389,08/09/2015,Calle Calderería 10,67.2,480,72.8,240,66.4,720,74.7,1440,2015-09-09 07:20:07.654594+00:00
5359,06/09/2015,Calle Calderería 10,67.6,357,69.5,240,65.4,720,73.5,1317,2015-09-07 07:20:09.409425+00:00
5343,05/09/2015,Calle Calderería 10,72.5,480,72.8,240,67.4,720,78.6,1440,2015-09-06 07:20:08.881945+00:00
5327,04/09/2015,Calle Calderería 10,74.2,480,72.5,240,66.1,720,80.0,1440,2015-09-05 07:20:08.721174+00:00
5311,03/09/2015,Calle Calderería 10,67.5,480,70.3,240,63.7,720,74.1,1440,2015-09-04 07:20:09.385513+00:00
5295,02/09/2015,Calle Calderería 10,67.4,480,70.1,240,63.7,720,73.9,1440,2015-09-03 07:20:09.181287+00:00
5279,01/09/2015,Calle Calderería 10,66.5,480,68.9,240,64.9,645,73.3,1365,2015-09-02 07:20:09.301695+00:00
5263,31/08/2015,Calle Calderería 10,66.7,480,68.2,240,65.7,720,73.2,1440,2015-09-01 07:20:07.524490+00:00
5249,30/08/2015,Calle Calderería 10,65.8,480,68.4,240,65.1,720,72.5,1440,2015-08-31 07:20:10.350549+00:00
5235,29/08/2015,Calle Calderería 10,71.8,480,70.5,240,66.7,720,77.7,1440,2015-08-30 07:20:07.521840+00:00
5221,28/08/2015,Calle Calderería 10,72.8,480,72.0,240,67.5,723,78.7,1443,2015-08-29 07:20:07.341100+00:00
5207,27/08/2015,Calle Calderería 10,68.8,480,69.9,240,64.9,720,75.0,1440,2015-08-28 07:20:07.962615+00:00
5193,26/08/2015,Calle Calderería 10,69.1,480,69.2,240,65.6,720,75.2,1440,2015-08-27 07:20:09.673307+00:00
5179,25/08/2015,Calle Calderería 10,67.7,480,70.4,240,67.4,720,74.5,1440,2015-08-26 07:20:07.167415+00:00
5165,24/08/2015,Calle Calderería 10,67.0,480,70.5,240,63.8,720,73.8,1440,2015-08-25 07:20:06.776987+00:00
5151,23/08/2015,Calle Calderería 10,64.9,480,66.3,240,67.7,720,71.9,1440,2015-08-24 07:20:07.814636+00:00
5136,22/08/2015,Calle Calderería 10,75.5,480,86.5,240,80.6,720,86.2,1440,2015-08-23 07:20:08.426277+00:00
5120,21/08/2015,Calle Calderería 10,75.4,480,84.1,240,81.4,720,85.1,1440,2015-08-22 07:20:08.274256+00:00
5104,20/08/2015,Calle Calderería 10,72.8,480,83.1,240,79.5,720,83.4,1440,2015-08-21 07:20:07.734267+00:00
5089,19/08/2015,Calle Calderería 10,74.0,480,84.1,240,81.3,720,84.6,1440,2015-08-20 07:20:09.200700+00:00
5073,18/08/2015,Calle Calderería 10,74.1,480,85.6,240,81.8,720,85.5,1440,2015-08-19 07:20:08.953138+00:00
5058,17/08/2015,Calle Calderería 10,75.5,480,82.8,240,80.5,720,84.4,1440,2015-08-18 07:20:10.718662+00:00
5043,16/08/2015,Calle Calderería 10,75.3,480,85.6,240,81.1,720,85.6,1440,2015-08-17 07:20:08.793212+00:00
5028,15/08/2015,Calle Calderería 10,75.8,480,88.1,240,83.1,720,87.6,1440,2015-08-16 07:20:10.173964+00:00
5013,14/08/2015,Calle Calderería 10,77.3,480,73.8,240,67.8,720,82.9,1440,2015-08-15 07:20:21.274525+00:00
5001,13/08/2015,Calle Calderería 10,71.2,480,69.6,240,66.1,720,77.0,1440,2015-08-14 07:20:22.368473+00:00
4991,12/08/2015,Calle Calderería 10,69.2,480,73.5,240,65.0,720,76.1,1440,2015-08-13 07:20:19.004623+00:00
4980,11/08/2015,Calle Calderería 10,69.1,480,70.2,240,64.8,720,75.4,1440,2015-08-12 07:20:18.002589+00:00
4969,10/08/2015,Calle Calderería 10,68.4,480,70.3,240,65.1,720,74.8,1440,2015-08-11 07:20:16.715650+00:00
4958,09/08/2015,Calle Calderería 10,68.0,480,69.1,240,65.6,720,74.3,1440,2015-08-10 07:20:15.288060+00:00
4947,08/08/2015,Calle Calderería 10,73.5,480,71.1,240,69.3,720,79.3,1440,2015-08-09 07:20:14.028906+00:00
4936,07/08/2015,Calle Calderería 10,73.6,480,71.8,240,65.6,720,79.4,1440,2015-08-08 07:20:13.137518+00:00
4926,06/08/2015,Calle Calderería 10,69.4,480,70.0,240,63.9,720,75.5,1440,2015-08-07 07:20:11.462532+00:00
4912,05/08/2015,Calle Calderería 10,69.0,480,70.9,240,64.7,720,75.4,1440,2015-08-06 07:20:07.419108+00:00
4900,04/08/2015,Calle Calderería 10,69.6,480,71.0,240,64.7,720,75.8,1440,2015-08-05 07:20:07.502961+00:00
4888,03/08/2015,Calle Calderería 10,69.1,480,70.5,240,68.3,720,75.6,1440,2015-08-04 07:20:07.572129+00:00
4877,02/08/2015,Calle Calderería 10,67.6,480,68.9,240,65.6,720,74.0,1440,2015-08-03 07:20:06.938874+00:00
4864,01/08/2015,Calle Calderería 10,74.9,480,71.0,240,66.7,720,80.5,1440,2015-08-02 07:20:07.129941+00:00
4852,31/07/2015,Calle Calderería 10,73.3,480,71.8,240,68.2,720,79.2,1440,2015-08-01 07:20:09.381900+00:00
4840,30/07/2015,Calle Calderería 10,70.4,480,69.5,240,64.2,217,78.1,937,2015-07-31 07:20:09.468117+00:00
4832,28/07/2015,Calle Calderería 10,69.0,480,70.3,240,66.4,720,75.3,1440,2015-07-29 07:20:13.058032+00:00
4821,27/07/2015,Calle Calderería 10,67.6,480,69.9,240,67.8,720,74.4,1440,2015-07-28 07:20:14.228082+00:00
4811,26/07/2015,Calle Calderería 10,66.4,480,69.8,240,68.6,720,73.7,1440,2015-07-27 07:20:14.400167+00:00
4799,25/07/2015,Calle Calderería 10,73.6,480,70.5,240,68.2,720,79.4,1440,2015-07-26 07:20:11.207659+00:00
4786,24/07/2015,Calle Calderería 10,73.4,480,70.4,240,64.8,720,79.0,1440,2015-07-25 07:20:11.270843+00:00
4773,23/07/2015,Calle Calderería 10,69.9,480,70.5,240,62.9,720,75.9,1440,2015-07-24 07:20:10.920577+00:00
4760,22/07/2015,Calle Calderería 10,68.3,480,69.2,240,62.7,720,74.4,1440,2015-07-23 07:20:11.309985+00:00
4745,21/07/2015,Calle Calderería 10,69.3,480,70.2,240,63.4,720,75.4,1440,2015-07-22 07:20:10.437673+00:00
4731,20/07/2015,Calle Calderería 10,68.8,480,69.0,240,63.3,720,74.8,1440,2015-07-21 07:20:10.090603+00:00
4717,19/07/2015,Calle Calderería 10,68.6,480,68.1,240,63.8,720,74.6,1440,2015-07-20 07:20:10.800855+00:00
4703,18/07/2015,Calle Calderería 10,73.5,480,70.8,240,65.4,720,79.2,1440,2015-07-19 07:20:10.376875+00:00
4690,17/07/2015,Calle Calderería 10,72.7,480,71.0,240,65.1,720,78.5,1440,2015-07-18 07:20:10.348343+00:00
4677,16/07/2015,Calle Calderería 10,69.2,480,70.3,240,63.4,720,75.4,1440,2015-07-17 07:20:09.734978+00:00
4664,15/07/2015,Calle Calderería 10,68.3,480,70.7,240,63.4,720,74.7,1440,2015-07-16 07:20:09.775852+00:00
4651,14/07/2015,Calle Calderería 10,69.2,480,71.0,240,64.2,720,75.5,1440,2015-07-15 07:20:09.410327+00:00
4587,13/07/2015,Calle Calderería 10,68.0,480,70.2,240,64.2,720,74.4,1440,2015-07-14 07:20:06.417057+00:00
4578,12/07/2015,Calle Calderería 10,68.6,480,70.2,240,64.4,720,74.9,1440,2015-07-13 07:20:04.469873+00:00
4570,11/07/2015,Calle Calderería 10,73.4,480,70.2,240,74.2,720,79.7,1440,2015-07-12 07:20:05.600587+00:00
4561,10/07/2015,Calle Calderería 10,73.9,480,72.1,240,65.0,404,80.7,1124,2015-07-11 07:20:05.088410+00:00
4540,08/07/2015,Calle Calderería 10,70.9,480,64.6,240,63.3,720,76.4,1440,2015-07-10 10:22:08.479781+00:00
4539,07/07/2015,Calle Calderería 10,70.2,480,63.9,240,62.9,720,75.7,1440,2015-07-10 10:22:08.464780+00:00
4538,06/07/2015,Calle Calderería 10,69.2,480,65.1,240,63.2,720,74.9,1440,2015-07-10 10:22:08.449888+00:00
4537,05/07/2015,Calle Calderería 10,70.6,480,64.6,240,63.0,720,76.1,1440,2015-07-10 10:22:08.435216+00:00
4536,04/07/2015,Calle Calderería 10,69.3,480,64.6,240,68.8,720,75.3,1440,2015-07-10 10:22:08.420364+00:00
4535,03/07/2015,Calle Calderería 10,73.5,480,65.2,240,68.6,1056,78.2,1776,2015-07-10 10:22:08.405172+00:00
4534,02/07/2015,Calle Calderería 10,73.0,801,70.9,163,0.0,0,82.4,964,2015-07-10 10:22:08.388134+00:00
5517,16/09/2015,Calle Dan 5,54.7,480,59.3,205,60.2,720,62.9,1405,2015-09-17 07:20:42.796668+00:00
5502,15/09/2015,Calle Dan 5,54.4,480,58.8,205,59.9,720,62.5,1405,2015-09-16 07:20:44.115274+00:00
5486,14/09/2015,Calle Dan 5,54.6,480,59.8,231,61.6,720,63.4,1431,2015-09-15 07:21:49.890321+00:00
5470,13/09/2015,Calle Dan 5,55.5,480,58.5,240,57.5,720,62.6,1440,2015-09-14 07:20:09.384112+00:00
5454,12/09/2015,Calle Dan 5,54.3,480,57.9,240,58.2,720,61.9,1440,2015-09-13 07:20:09.273383+00:00
5439,11/09/2015,Calle Dan 5,53.9,480,58.5,240,59.5,722,62.1,1442,2015-09-12 07:20:11.260770+00:00
5423,10/09/2015,Calle Dan 5,54.7,480,61.2,240,58.9,443,63.7,1163,2015-09-11 07:20:09.508388+00:00
5407,08/09/2015,Calle Dan 5,57.7,480,59.3,240,58.4,720,64.4,1440,2015-09-10 07:20:09.022368+00:00
5361,06/09/2015,Calle Dan 5,53.1,480,57.5,240,56.3,720,60.7,1440,2015-09-07 07:20:10.633580+00:00
5345,05/09/2015,Calle Dan 5,53.3,480,57.7,240,57.8,720,61.2,1440,2015-09-06 07:20:10.138304+00:00
5329,04/09/2015,Calle Dan 5,55.7,480,60.3,240,61.2,720,63.9,1440,2015-09-05 07:20:09.963253+00:00
5313,03/09/2015,Calle Dan 5,55.8,480,60.6,240,60.2,720,63.8,1440,2015-09-04 07:20:10.546074+00:00
5297,02/09/2015,Calle Dan 5,54.2,480,58.8,240,59.1,720,62.3,1440,2015-09-03 07:20:10.414742+00:00
5281,01/09/2015,Calle Dan 5,53.1,480,58.5,240,59.3,720,61.7,1440,2015-09-02 07:20:10.467390+00:00
5265,31/08/2015,Calle Dan 5,53.2,480,58.3,240,58.6,720,61.5,1440,2015-09-01 07:20:08.711513+00:00
5251,30/08/2015,Calle Dan 5,53.1,480,57.4,240,56.5,720,60.8,1440,2015-08-31 07:20:11.599825+00:00
5237,29/08/2015,Calle Dan 5,53.6,480,57.4,240,57.2,720,61.2,1440,2015-08-30 07:20:08.680777+00:00
5223,28/08/2015,Calle Dan 5,53.3,480,58.0,240,59.2,722,61.7,1442,2015-08-29 07:20:08.509841+00:00
5209,27/08/2015,Calle Dan 5,53.2,480,58.1,240,58.7,720,61.5,1440,2015-08-28 07:20:09.258815+00:00
5195,26/08/2015,Calle Dan 5,54.1,480,58.0,240,59.3,720,62.1,1440,2015-08-27 07:20:11.557192+00:00
5181,25/08/2015,Calle Dan 5,53.4,480,58.3,240,58.7,720,61.7,1440,2015-08-26 07:20:08.334056+00:00
5167,24/08/2015,Calle Dan 5,55.3,480,61.1,240,64.4,720,65.0,1440,2015-08-25 07:20:07.947186+00:00
5153,23/08/2015,Calle Dan 5,58.0,480,60.6,240,59.3,720,65.0,1440,2015-08-24 07:20:09.039881+00:00
5138,22/08/2015,Calle Dan 5,61.7,480,58.8,240,57.3,720,67.5,1440,2015-08-23 07:20:09.620224+00:00
5122,21/08/2015,Calle Dan 5,59.2,480,59.1,240,58.1,720,65.5,1440,2015-08-22 07:20:09.465607+00:00
5106,20/08/2015,Calle Dan 5,57.6,480,58.5,240,58.3,720,64.2,1440,2015-08-21 07:20:08.931633+00:00
5091,19/08/2015,Calle Dan 5,58.1,480,58.9,240,57.3,720,64.5,1440,2015-08-20 07:20:10.358638+00:00
5075,18/08/2015,Calle Dan 5,59.4,480,58.8,240,58.3,720,65.6,1440,2015-08-19 07:20:10.124755+00:00
5060,17/08/2015,Calle Dan 5,65.1,480,60.3,240,58.7,720,70.7,1440,2015-08-18 07:20:11.885981+00:00
5045,16/08/2015,Calle Dan 5,60.4,480,59.8,240,57.1,720,66.4,1440,2015-08-17 07:20:09.932769+00:00
5030,15/08/2015,Calle Dan 5,64.7,480,64.1,240,60.9,720,70.7,1440,2015-08-16 07:20:11.373632+00:00
5015,14/08/2015,Calle Dan 5,56.4,480,60.4,240,60.9,720,64.2,1440,2015-08-15 07:20:22.504838+00:00
5003,13/08/2015,Calle Dan 5,56.7,480,59.9,240,63.7,720,65.1,1440,2015-08-14 07:20:23.676630+00:00
4993,12/08/2015,Calle Dan 5,54.9,480,58.3,240,58.5,720,62.4,1440,2015-08-13 07:20:20.240345+00:00
4982,11/08/2015,Calle Dan 5,53.5,480,57.8,240,58.6,720,61.5,1440,2015-08-12 07:20:19.227215+00:00
4971,10/08/2015,Calle Dan 5,53.6,480,57.9,240,58.5,720,61.6,1440,2015-08-11 07:20:18.094579+00:00
4960,09/08/2015,Calle Dan 5,54.4,480,57.4,240,56.2,720,61.5,1440,2015-08-10 07:20:16.502675+00:00
4949,08/08/2015,Calle Dan 5,53.9,480,57.3,240,56.9,720,61.3,1440,2015-08-09 07:20:15.260342+00:00
4938,07/08/2015,Calle Dan 5,54.3,480,58.0,240,58.7,720,62.1,1440,2015-08-08 07:20:14.975114+00:00
4927,06/08/2015,Calle Dan 5,54.5,480,58.3,240,58.8,720,62.2,1440,2015-08-07 07:20:12.784507+00:00
4911,05/08/2015,Calle Dan 5,54.6,480,58.4,240,58.9,720,62.3,1440,2015-08-06 07:20:06.279455+00:00
4899,04/08/2015,Calle Dan 5,53.4,480,58.1,240,58.9,720,61.6,1440,2015-08-05 07:20:06.378398+00:00
4887,03/08/2015,Calle Dan 5,53.6,480,59.1,240,58.3,720,61.8,1440,2015-08-04 07:20:06.451408+00:00
4876,02/08/2015,Calle Dan 5,53.8,480,57.3,240,56.1,720,61.1,1440,2015-08-03 07:20:05.729936+00:00
4863,01/08/2015,Calle Dan 5,53.9,480,58.6,240,57.7,720,61.8,1440,2015-08-02 07:20:05.961380+00:00
4851,31/07/2015,Calle Dan 5,55.0,480,58.4,240,59.1,720,62.6,1440,2015-08-01 07:20:08.136768+00:00
4839,30/07/2015,Calle Dan 5,54.2,481,58.7,240,58.5,219,63.2,940,2015-07-31 07:20:08.089176+00:00
4833,28/07/2015,Calle Dan 5,53.3,480,57.7,240,59.0,720,61.5,1440,2015-07-29 07:20:14.257969+00:00
4822,27/07/2015,Calle Dan 5,53.9,480,58.2,240,58.9,715,61.9,1435,2015-07-28 07:20:16.068366+00:00
