gid,tipo_insta,estado,tipo_estac,Calle,URI_DireccionEstacion,URI_Noche,URI_IntervaloDiurno,URI_IntervaloNocturno,URI_IntervaloTarde,URI_Tarde,URI_Dia,URI_Direccion,Localidad,Region,Tramo,num_instal,URI_Estacion,fecha,OID_,DIA,TARDE,NOCHE,IMD
297,EA,Instalado,Anual,Calle Gertrudis Gomez De Avellaneda,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-gertrudis-gomez-de-avellaneda/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f2261d40282a05f7c686150bd9cfffb5-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4c3ecce31f2d24ceb18f34c76c0b45b6-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/9db215e86e6e1ebc610e94a22a7ca993-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-gertrudis-gomez-de-avellaneda,Zaragoza,Comunidad de Aragon,Calle Mariana Pineda-Calle Valle De Broto,373,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/373,21-10-2015,359,0.05870,0.05660,0.00860,"14366,00000"
298,EA,Instalado,Anual,Avenida Ranillas,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-ranillas/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/51e76fa7609b8a123e631a93be3f2488-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/5208b05ae7e9b4406272565629dd8e69-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f16098a964df176854fb96b3d572a7fe-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-ranillas,Zaragoza,Comunidad de Aragon,Avenida De Los Pirineos-Calle Maria Zambrano,301,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/301,,290,0.06200,0.04800,0.00790,"8203,00000"
299,EA,Instalado,Anual,Avenida Ranillas,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-ranillas/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/0ec14047f1d14119a064bc8ddd23b629-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3a0126107b98c129a3f55e3de2b967cd-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/deaaaddd3f0e83d744b3044a63688f44-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-ranillas,Zaragoza,Comunidad de Aragon,Calle Maria Zambrano-Avenida De Los Pirineos,302,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/302,,291,0.05730,0.05850,0.00980,"5258,00000"
300,EA,Instalado,Anual,Calle Arquitecto De La Figuera,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-arquitecto-de-la-figuera/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/8e939c8eeafc07bcd4a230eb853c75de-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b877c41312bba5701899dcc0e469abd0-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/69f59f8fb36426c06f8597b7026cd41c-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-arquitecto-de-la-figuera,Zaragoza,Comunidad de Aragon,Calle Palencia-Avenida De Los Pirineos,303,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/303,19-10-2015,292,0.06160,0.04830,0.00840,"7862,00000"
301,EA,Instalado,Anual,Calle Palencia,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-palencia/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b6d33bbb7a7851eae1e5374e1d302eab-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/c595a0683991fa2b1532352a7d717192-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/c268b23c10b4b2486db650ea7386ac5e-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-palencia,Zaragoza,Comunidad de Aragon,Calle Mariano Turmo-Calle Mariano Baselga,345,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/345,20-10-2015,332,0.06070,0.05380,0.00700,"3026,00000"
302,EA,Instalado,Anual,Avenida De Los Pirineos,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-de-los-pirineos/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/317fa45d365509e27c2e11f9927d2919-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/36a54bb797972488ec70180ac3b9abf7-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f498e8a06d750b212b84d3306a21d0be-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-de-los-pirineos,Zaragoza,Comunidad de Aragon,Calle Valle De Broto-Avenida Ranillas,305,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/305,20-10-2015,294,0.06450,0.04370,0.00630,"8988,00000"
303,EA,Instalado,Anual,Avenida De Los Pirineos,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-de-los-pirineos/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/24c9e5423134d972eebb803022a8bad0-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3e5813da6f3f595cd871242aacdb9967-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/6eb690a9e34a297a6efc3a1dc7dcde68-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-de-los-pirineos,Zaragoza,Comunidad de Aragon,Avenida Ranillas-Calle Valle De Broto,306,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/306,20-10-2015,295,0.05890,0.04760,0.01280,"6252,00000"
304,EA,Instalado,Anual,Calle Valle De Broto,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-valle-de-broto/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/c0c54ee2d661a05a92c3ab090d45c062-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/11bdee3d6a2eaed32c875d582b56fc9d-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4b22448af7122b0e0e4bf500c9509309-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-valle-de-broto,Zaragoza,Comunidad de Aragon,Avenida De Los Pirineos-Avenida Salvador Allende,307,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/307,20-10-2015,296,0.05940,0.05540,0.00820,"17890,00000"
305,EA,Instalado,Anual,Calle Valle De Broto,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-valle-de-broto/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/145ca798b4e87c1b8294a45810cfa72f-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/dcbe5bdc0ceddd27c45a759b7ba4c187-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/f749e0b493264106948085d9b94409cc-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-valle-de-broto,Zaragoza,Comunidad de Aragon,Avenida Salvador Allende-Avenida De Los Pirineos,308,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/308,20-10-2015,297,0.06160,0.04620,0.00960,"20229,00000"
306,EA,Instalado,Anual,Avenida De Los Pirineos,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-de-los-pirineos/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/a91bf0f740cd891665261081793fb17b-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/01e8f1debfe6bd3866fae78ddec525dd-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/bde8a6b24968338a8d24083eb300748b-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-de-los-pirineos,Zaragoza,Comunidad de Aragon,Calle Pablo Ruiz Picasso-Calle Valle De Broto,310,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/310,20-10-2015,299,0.06340,0.04650,0.00670,"20907,00000"
307,EA,Instalado,Anual,Avenida De Los Pirineos,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/avenida-de-los-pirineos/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/cd94a46c919af7a664634ead4bafc984-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/b37dc55c2dd9737f815016c1f3a0b85a-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/025b5fb3d50890bffd4fff919d9239d2-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/avenida-de-los-pirineos,Zaragoza,Comunidad de Aragon,Calle Valle De Broto-Calle Pablo Ruiz Picasso,309,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/309,20-10-2015,298,0.05900,0.04220,0.01550,"20242,00000"
308,EA,Instalado,Anual,Comandante Che Guevara,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/comandante-che-guevara/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/070ed108cbc383bc49297404309862a5-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/29fb67ab17531eb45cd388693c4e34e9-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/da24536baa63a9a0e2675e8ea4d499f7-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/comandante-che-guevara,Zaragoza,Comunidad de Aragon,Calle Poeta Pablo Neruda-Calle Valle De Broto,361,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/361,20-10-2015,347,0.06170,0.04670,0.00920,"7109,00000"
309,EA,Instalado,Anual,Paseo De La Ribera,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/paseo-de-la-ribera/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/34487c75d7daecf389126bedf5ab819a-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/0e72c0ecf6142deadcac3a0bd773af3c-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/74bd41601cfbbe8a740da74aed9872ed-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/paseo-de-la-ribera,Zaragoza,Comunidad de Aragon,Calle Sixto Celorrio-Calle Gregorio Garcia Arista,443,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/443,22-10-2015,429,0.06090,0.05190,0.00780,"5303,00000"
310,EA,Instalado,Anual,Calle Sobrarbe,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-sobrarbe/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/526624fc6d71ab8b41f5511dac910006-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/6352a97f789c6958a31e34ba77a699d6-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/8faa75fc0db4d4add3367085b98d4a9d-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-sobrarbe,Zaragoza,Comunidad de Aragon,Calle Pedro Villacampa-Avenida Cataluna,338,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/338,20-10-2015,325,0.06160,0.04700,0.00910,"3147,00000"
311,EA,Instalado,Anual,Calle Sobrarbe,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-sobrarbe/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/db368432afc9eeddf67092475c6aa166-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/3b4eddd925e19d10f2d6972732957673-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/0a3947a6ad59b1c7088bd72b46ff3588-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-sobrarbe,Zaragoza,Comunidad de Aragon,Avenida Cataluna-Calle Pedro Villacampa,337,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/337,20-10-2015,324,0.06100,0.05200,0.00750,"1388,00000"
312,EA,Instalado,Anual,Calle Jesus,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-jesus/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/28ab8e4b24500b23b89747d1bd18a729-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/76628f442534704120a9efb2ba18c040-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/6f01e7be99df743b1cad1e16725c0294-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-jesus,Zaragoza,Comunidad de Aragon,Calle Juliana Larena-Calle Nicolas Funes,360,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/360,20-10-2015,346,0.06320,0.04470,0.00780,"2044,00000"
313,EA,Instalado,Anual,Calle Valle De Oza,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-valle-de-oza/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/fe9b7ddabf2bbb8c30d17dd24d4b63f1-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/7820e615072cb48f1b3c6d38eda09355-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/02ff3cd3793246d3d051e645b0720b98-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-valle-de-oza,Zaragoza,Comunidad de Aragon,Calle Valle De Broto-Calle Pena Oroel,343,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/343,20-10-2015,330,0.06040,0.05490,0.00700,"2433,00000"
314,EA,Instalado,Anual,Calle Valle De Oza,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-valle-de-oza/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/edd972a76b140af620cfb1809d490a5a-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/95d9ae3bb0f6622a863bfc4b8dee0f88-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/7cd2a13f3df46b8a52f4f4b48d41bab9-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-valle-de-oza,Zaragoza,Comunidad de Aragon,Calle Pena Oroel-Calle Valle De Broto,344,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/344,20-10-2015,331,0.06250,0.04680,0.00780,"1248,00000"
315,EA,Instalado,Anual,Calle Pantano De Yesa,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-pantano-de-yesa/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/be15e211967f9357ff734a7a28c1dad8-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/7f162ee5c62389f2c052f3f7a8122557-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/5faa3e00624fb32a477800b2df360ab0-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-pantano-de-yesa,Zaragoza,Comunidad de Aragon,Calle Pantano De Sotonera-Avenida Salvador Allende,346,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/346,20-10-2015,333,0.05990,0.05070,0.00980,"1313,00000"
316,EA,Instalado,Anual,Calle Pantano De Yesa,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-pantano-de-yesa/direccion-postal,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/81078f397d895e9ac2bd7765aa0c055e-NOCHE,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/9deb8bd0f490e255988aaaf036b0567f-TARDE,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/observacion/4b9b1c7c3c60837c9853c0e38927fd8a-DIA,http://datos.linkeddata.es/zaragoza/recurso/urbanismo-infraestructuras/direccion-postal/calle-pantano-de-yesa,Zaragoza,Comunidad de Aragon,Avenida Salvador Allende-Calle Pantano De Sotonera,347,http://datos.linkeddata.es/zaragoza/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/347,20-10-2015,334,0.06260,0.04920,0.00660,"2484,00000"
