gid,tipo_insta,estado,tipo_estac,calle_1,num_calle1,calle_2,num_calle2,calle_3,num_calle3,num_instal,num_zona,num_centra,fecha,orden_trab,observacio,armario_es,armario_de,columna800,detector,central_de,proteccion,arrancador,icp_amperi,dif_amperi,rotacion,OID_,N?®MERO,D?ûA,TARDE,NOCHE,IMD
746,EA,Instalado,Anual,VIA UNIVERSITAS,,CALLE DUQUESA VILLAHERMOSA,,CALLE ALCALDE GOMEZ LAGUNA,,136,0,0,,,,0,0,0,0,0,0,0,,,0,127,136,"0,06270","0,04840","0,00680","16596,00000"
747,EA,Instalado,Anual,VIA UNIVERSITAS,,CALLE ALCALDE GOMEZ LAGUNA,,CALLE DUQUESA VILLAHERMOSA,,137,0,0,,,,0,0,0,0,0,0,0,,,0,128,137,"0,06240","0,05080","0,00600","11775,00000"
748,EA,Instalado,Anual,AVENIDA SAN JUAN BOSCO,,CALLE PEDRO LOPEZ DE LUNA,,CALLE CORONA DE ARAGON,,138,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,129,138,"0,06420","0,04620","0,00560","13027,00000"
749,EA,Instalado,Anual,AVENIDA SAN JUAN BOSCO,,CALLE CORONA DE ARAGON,,CALLE PEDRO LOPEZ DE LUNA,,139,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,130,139,"0,06040","0,05460","0,00710","18197,00000"
750,EA,Instalado,Anual,CALLE FRANCO Y LOPEZ,,CALLE OBISPO COVARRUBIAS,,AVENIDA VALENCIA,,140,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,131,140,"0,06010","0,04820","0,01080","11186,00000"
751,EA,Instalado,Anual,AVENIDA VALENCIA,,CALLE JOSE GARCIA SANCHEZ,,CALLE FRANCO Y LOPEZ,,141,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,132,141,"0,06040","0,05500","0,00680","16692,00000"
752,EA,Instalado,Anual,CALLE DUQUESA VILLAHERMOSA,,VIA UNIVERSITAS,,AVENIDA JUAN CARLOS I,,150,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,141,150,"0,06080","0,05430","0,00660","6903,00000"
753,EA,Instalado,Anual,CALLE DUQUESA VILLAHERMOSA,,AVENIDA JUAN CARLOS I,,VIA UNIVERSITAS,,149,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,140,149,"0,06320","0,04970","0,00530","11522,00000"
754,EA,Instalado,Anual,CALLE BERENGUER DE BARDAJI,,CALLE TERMINILLO,,VIA UNIVERSITAS,,292,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,281,292,"0,05950","0,05110","0,01020","3959,00000"
755,EA,Instalado,Anual,CALLE HERMANOS GAMBRA,,CALLE BARCELONA,,VIA UNIVERSITAS,,294,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,283,294,"0,06000","0,05130","0,00940","3534,00000"
756,EA,Instalado,Anual,CALLE DAROCA,,VIA UNIVERSITAS,,CALLE MARIANO CARDERERA,,293,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,282,293,"0,05910","0,05700","0,00790","2821,00000"
757,EA,Instalado,Anual,AUTOVIA LOGRO?âÔÇÿO,,CAMINO EL PILON MIRALBUENO,,URBANIZACION TORRES S LAMBERTO,,163,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,154,163,"0,06190","0,04270","0,01080","15220,00000"
758,EA,Instalado,Anual,AUTOVIA LOGRO?âÔÇÿO,,URBANIZACION TORRES S LAMBERTO,,CAMINO EL PILON MIRALBUENO,,164,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,155,164,"0,06360","0,04810","0,00560","16787,00000"
759,EA,Instalado,Anual,CARRETERA AEROPUERTO,,AUTOVIA LOGRO?âÔÇÿO,,RONDA IBON DE PLAN,,550,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,521,550,"0,06340","0,04380","0,00800","6584,00000"
760,EA,Instalado,Anual,CARRETERA AEROPUERTO,,RONDA IBON DE PLAN,,AUTOVIA LOGRO?âÔÇÿO,,549,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,520,549,"0,06210","0,03960","0,01210","6352,00000"
761,EA,Instalado,Anual,RONDA IBON DE PLAN,,CARRETERA AEROPUERTO,,CAMINO EL PILON MIRALBUENO,,548,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,519,548,"0,06300","0,04610","0,00750","4605,00000"
762,EA,Instalado,Anual,RONDA IBON DE PLAN,,CAMINO EL PILON MIRALBUENO,,CARRETERA AEROPUERTO,,547,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,518,547,"0,06360","0,03710","0,01110","6279,00000"
763,EA,Instalado,Anual,CAMINO EL PILON MIRALBUENO,,AUTOVIA LOGRO?âÔÇÿO,,CALLE JOSE MARIA CASTRO CALVO MIRALBUENO,,165,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,156,165,"0,06160","0,05480","0,00520","1835,00000"
764,EA,Instalado,Anual,CAMINO EL PILON MIRALBUENO,,CALLE JOSE MARIA CASTRO CALVO MIRALBUENO,,AUTOVIA LOGRO?âÔÇÿO,,166,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,157,166,"0,06510","0,04010","0,00730","4735,00000"
767,EA,Instalado,Anual,VIA HISPANIDAD,,CALLE VIA VERDE,,CALLE ALFREDO NOBEL,,159,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,150,159,"0,06180","0,05280","0,00590","15908,00000"
768,EA,Instalado,Anual,VIA HISPANIDAD,,CALLE ALFREDO NOBEL,,CALLE VIA VERDE,,160,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,151,160,"0,06080","0,05120","0,00820","16235,00000"
769,EA,Instalado,Anual,CALLE VIA VERDE,,CALLE ANGELA BRAVO ORTEGA,,CALLE SEVERO OCHOA,,466,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,451,466,"0,06160","0,04850","0,00830","1190,00000"
770,EA,Instalado,Anual,CALLE ANTONIO DE LEYVA,,CALLE BARON DE PURROY,,CALLE TEODORA LAMADRID,,464,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,449,464,"0,06040","0,05070","0,00900","4964,00000"
771,EA,Instalado,Anual,CALLE MIGUEL AGUSTIN PRINCIPE,,CALLE TEODORA LAMADRID,,CALLE PIO BALLESTEROS,,465,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,450,465,"0,05840","0,06030","0,00730","4320,00000"
772,EA,Instalado,Anual,CALLE ALFREDO NOBEL,,VIA HISPANIDAD,,CALLE MADRE BARAT,,158,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,149,158,"0,05660","0,06180","0,00920","3968,00000"
773,EA,Instalado,Anual,CALLE ALFREDO NOBEL,,CALLE MADRE BARAT,,VIA HISPANIDAD,,157,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,148,157,"0,06060","0,04830","0,00990","4316,00000"
774,EA,Instalado,Anual,CALLE RAMIRO I DE ARAGON,,ANI?âÔÇÿON DE LA CA?âÔÇÿADA,,CALLE CELSO EMILIO FERREIRO,,297,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,286,297,"0,06170","0,05220","0,00640","6086,00000"
775,EA,Instalado,Anual,CALLE MOSEN ANDRES VICENTE,,CALLE FRAY JUAN REGLA,,AVENIDA MADRID,,169,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,160,169,"0,05940","0,05080","0,01040","4929,00000"
776,EA,Instalado,Anual,AVENIDA MADRID,,CALLE DEMETRIO GALAN BERGUA,,VIA HISPANIDAD,,167,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,158,167,"0,05680","0,05340","0,01310","13547,00000"
777,EA,Instalado,Anual,AVENIDA MADRID,,VIA HISPANIDAD,,CALLE DEMETRIO GALAN BERGUA,,168,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,159,168,"0,05840","0,05520","0,00980","4373,00000"
778,EA,Instalado,Anual,AUTOVIA MADRID,,VIA HISPANIDAD,,CALLE PILAR MIRO,,156,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,147,156,"0,05890","0,05060","0,01130","15203,00000"
779,EA,Instalado,Anual,AUTOVIA MADRID,,CALLE PILAR MIRO,,VIA HISPANIDAD,,155,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,146,155,"0,06080","0,05290","0,00740","10453,00000"
780,EA,Instalado,Anual,CALLE ALEJANDRO OLIVAN,,CALLE CONDE DE SOBRADIEL,,CALLE MOSEN JOSE BOSQUED,,462,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,447,462,"0,05940","0,05080","0,01050","1123,00000"
781,EA,Instalado,Anual,CALLE MOSEN JOSE BOSQUED,,CALLE ALEJANDRO OLIVAN,,CALLE EMILIO LAGUNA AZORIN,,463,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,448,463,"0,05650","0,06400","0,00830","1398,00000"
782,EA,Instalado,Anual,CALLE DEMETRIO GALAN BERGUA,,CALLE ESCULTOR PALAO,,CALLE VILLA DE ANDORRA,,295,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,284,295,"0,06240","0,04830","0,00730","4329,00000"
783,EA,Instalado,Anual,VIA HISPANIDAD,,CALLE OCEANO ATLANTICO,,CALLE VILLA DE ANDORRA,,152,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,143,152,"0,06220","0,04930","0,00700","19344,00000"
784,EA,Instalado,Anual,VIA HISPANIDAD,,CALLE VILLA DE ANDORRA,,CALLE OCEANO ATLANTICO,,151,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,142,151,"0,06110","0,05170","0,00750","19293,00000"
785,EA,Instalado,Anual,AVENIDA VALDEFIERRO,,AUTOVIA MADRID,,CALLE DALIA,,154,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,145,154,"0,06390","0,04470","0,00680","277,00000"
786,EA,Instalado,Anual,AVENIDA VALDEFIERRO,,CALLE DALIA,,AUTOVIA MADRID,,153,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,144,153,"0,06370","0,04110","0,00890","3078,00000"
787,EA,Instalado,Anual,AUTOVIA MADRID,,VESUBIO,,RONDA IBON DE PLAN,,506,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,478,506,"0,06050","0,04730","0,01060","11341,00000"
788,EA,Instalado,Anual,AUTOVIA MADRID,,RONDA IBON DE PLAN,,VESUBIO,,507,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,479,507,"0,06140","0,05310","0,00640","9813,00000"
789,EA,Instalado,Anual,RONDA IBON DE PLAN,,AUTOVIA MADRID,,CALLE ANTONIO DE LEYVA,,279,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,269,279,"0,05890","0,05530","0,00900","7386,00000"
790,EA,Instalado,Anual,RONDA IBON DE PLAN,,CALLE ANTONIO DE LEYVA,,AUTOVIA MADRID,,280,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,270,280,"0,06090","0,05070","0,00830","6118,00000"
791,EA,Instalado,Anual,AUTOVIA MADRID,,RONDA IBON DE PLAN,,CALLE ALDEBARAN,,509,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,481,509,"0,05980","0,04830","0,01120","12455,00000"
792,EA,Instalado,Anual,AUTOVIA MADRID,,CALLE ALDEBARAN,,RONDA IBON DE PLAN,,508,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,480,508,"0,06250","0,04690","0,00780","6030,00000"
793,EA,Instalado,Anual,CALLE ORION,,AUTOVIA MADRID,,CALLE ALDEBARAN,,475,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,459,475,"0,05760","0,06370","0,00680","5220,00000"
794,EA,Instalado,Anual,CALLE ORION,,CALLE ALDEBARAN,,AUTOVIA MADRID,,474,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,458,474,"0,06200","0,03730","0,01340","4147,00000"
795,EA,Instalado,Anual,CALLE SAN JUAN BAUTISTA DE LA SALLE,,CALLE JOAQUIN RODRIGO,,AUTOVIA MADRID,,513,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,485,513,"0,06640","0,02690","0,01200","3559,00000"
796,EA,Instalado,Anual,CALLE SAN JUAN BAUTISTA DE LA SALLE,,AUTOVIA MADRID,,CALLE JOAQUIN RODRIGO,,512,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,484,512,"0,05520","0,07470","0,00490","4136,00000"
797,EA,Instalado,Anual,AUTOVIA MADRID,,CALLE SAN JUAN BAUTISTA DE LA SALLE,,AUTOVIA MADRID,,515,0,0,26/10/2015,,Entre S.J.Bautista La Salle y Extrarradio,0,0,0,0,0,0,0,,,0,487,515,"0,06260","0,03610","0,01310","10740,00000"
798,EA,Instalado,Anual,AUTOVIA MADRID,,AUTOVIA MADRID,,CALLE SAN JUAN BAUTISTA DE LA SALLE,,514,0,0,26/10/2015,,Entre extrarradio y S.J.Bautista la Salle,0,0,0,0,0,0,0,,,0,486,514,"0,06050","0,05390","0,00740","9775,00000"
799,EA,Instalado,Anual,AUTOVIA MADRID,,AUTOVIA MADRID,,CALLE SAN JUAN BAUTISTA DE LA SALLE,,510,0,0,26/10/2015,,Enlace que une Autovia Madrid y S.J.Bautista La Salle,0,0,0,0,0,0,0,,,0,482,510,"0,06370","0,04980","0,00450","3110,00000"
800,EA,Instalado,Anual,AUTOVIA MADRID,,CALLE SAN JUAN BAUTISTA DE LA SALLE,,AUTOVIA MADRID,,511,0,0,26/10/2015,,Enlace que une S.J.Bautista La Salle y la Autovia de Madrid,0,0,0,0,0,0,0,,,0,483,511,"0,06270","0,04680","0,00750","4360,00000"
801,EA,Instalado,Anual,CALLE FEDERICO OZANAM,,AVENIDA FRANCISCA  MILLAN SERRANO,,CALLE PEGASO,,471,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,456,471,"0,06050","0,05500","0,00680","4760,00000"
802,EA,Instalado,Anual,CALLE OBISPO PERALTA,,CALLE FEDERICO OZANAM,,CALLE CAPRICORNIO,,470,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,455,470,"0,06050","0,05780","0,00530","1712,00000"
803,EA,Instalado,Anual,CALLE VIA LACTEA,,CALLE PROCION,,CALLE ESTROMBOLI,,468,0,0,,,,0,0,0,0,0,0,0,,,0,453,468,"0,06250","0,04310","0,00970","3360,00000"
804,EA,Instalado,Anual,CALLE ESTROMBOLI,,CALLE VIA LACTEA,,CALLE PROCION,,469,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,454,469,"0,06030","0,05570","0,00670","1696,00000"
805,EA,Instalado,Anual,CALLE IBON,,AVENIDA DE LA ILUSTRACION,,CALLE ERMESINDA DE ARAGON,,518,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,490,518,"0,06330","0,04890","0,00560","1851,00000"
806,EA,Instalado,Anual,CALLE IBON,,CALLE ERMESINDA DE ARAGON,,AVENIDA DE LA ILUSTRACION,,519,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,491,519,"0,06010","0,06160","0,00410","1422,00000"
807,EA,Instalado,Anual,CALLE ERMESINDA DE ARAGON,,AVENIDA DE LA ILUSTRACION,,CALLE DE LA MESTA,,521,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,493,521,"0,06510","0,04360","0,00560","1498,00000"
808,EA,Instalado,Anual,CALLE ERMESINDA DE ARAGON,,CALLE DE LA MESTA,,AVENIDA DE LA ILUSTRACION,,520,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,492,520,"0,05890","0,06010","0,00660","924,00000"
809,EA,Instalado,Anual,AVENIDA DE LA ILUSTRACION,,CALLE ERMESINDA DE ARAGON,,CALLE MARTIN DIEZ DE AUX,,522,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,494,522,"0,06320","0,04460","0,00790","1292,00000"
810,EA,Instalado,Anual,AVENIDA DE LA ILUSTRACION,,CALLE MARTIN DIEZ DE AUX,,CALLE ERMESINDA DE ARAGON,,523,0,0,26/10/2015,,,0,0,0,0,0,0,0,,,0,495,523,"0,06070","0,05860","0,00460","2254,00000"
811,EA,Instalado,Anual,CALLE ANTONIO SANGENIS,,CALLE GRAUS,,CALLE PADRE MANJON,,411,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,397,411,"0,05670","0,06100","0,00940","1990,00000"
815,EA,Instalado,Anual,"PUERTO VENECIA, AV.",,A REVISAR,,AVENIDA ISLA DE MURANO,,589,0,0,27/10/2015,,"Ubicada en Avd. Puerto Venecia , entre Z40 y Isla Murano 
(entrada al Centro Comercial Puerto Venecia desde la Z40)",0,0,0,0,0,0,0,,,0,556,589,"0,06440","0,04780","0,00450","10344,00000"
816,EA,Instalado,Anual,"PUERTO VENECIA, AV.",,AVENIDA ISLA DE MURANO,,A REVISAR,,590,0,0,27/10/2015,,"Ubicada en la Avd. Puerto Venecia, ente Isla Murano y Z40
(Salida del Centro Comercial Puerto Venecia hacia la Z40)",0,0,0,0,0,0,0,,,0,557,590,"0,05120","0,08070","0,00780","11204,00000"
817,EA,Instalado,Anual,CALLE CONDE DE ARANDA,,PASEO MARIA AGUSTIN,,PLAZA EL PORTILLO,,54,0,0,,,,0,0,0,0,0,0,0,,,0,52,54,"0,06500","0,04130","0,00690","6029,00000"
820,EA,Instalado,Anual,CALLE BIEL,,AUTOVIA MADRID,,CALLE DALIA,,473,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,457,473,"0,05890","0,05950","0,00700","3406,00000"
821,EA,Instalado,Anual,PASEO MARIA AGUSTIN,,CALLE BASILIO BOGGIERO,,CALLE CONDE DE ARANDA,,57,0,0,,,,0,0,0,0,0,0,0,,,0,55,57,"0,06010","0,04990","0,00990","20038,00000"
822,EA,Instalado,Anual,AVENIDA PUENTE DEL PILAR,,CALLE JOSE OTO,,AVENIDA CATALU?âÔÇÿA,,334,0,0,01/04/2016,,,0,0,0,0,0,0,0,,,0,322,334,"0,06120","0,04980","0,00830","10166,00000"
823,EA,Instalado,Anual,CALLE ARQUITECTO DE LA FIGUERA,,AVENIDA DE LOS PIRINEOS,,CALLE PALENCIA,,304,0,0,19/10/2015,,,0,0,0,0,0,0,0,,,0,293,304,"0,05980","0,05680","0,00690","2873,00000"
824,EA,Instalado,Anual,AVENIDA CESAREO ALIERTA,,CALLE LA PUEBLA DE HIJAR,,RONDA HISPANIDAD,,652,0,0,22/10/2015,,,0,0,0,0,0,0,0,,,0,586,652,"0,06450","0,04250","0,00700","6520,00000"
825,EA,Instalado,Anual,"ALBI?âÔÇÿANA CORRALE,FCO.",,PASEO DE LOS ROSALES,,AVENIDA TENOR FLETA,,429,0,0,21/10/2015,,,0,0,0,0,0,0,0,,,0,415,429,"0,06440","0,04620","0,00530","1647,00000"
826,EA,Instalado,Anual,CALLE LUCIANO GRACIA,,CALLE MIGUEL LUESMA CASTAN,,CALLE MARIA DE LUNA,,566,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,535,566,"0,05930","0,05980","0,00610","4251,00000"
827,EA,Instalado,Anual,CALLE LUCIANO GRACIA,,CALLE MARIA DE LUNA,,CALLE MIGUEL LUESMA CASTAN,,565,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,534,565,"0,06340","0,05290","0,00340","4610,00000"
828,EA,Instalado,Anual,CALLE BIARRITZ,,AVENIDA NAVARRA,,VIA HISPANIDAD,,162,0,0,,,,0,0,0,0,0,0,0,,,0,153,162,"0,06260","0,04400","0,00910","1457,00000"
829,EA,Instalado,Anual,CALLE BIARRITZ,,VIA HISPANIDAD,,AVENIDA NAVARRA,,161,0,0,,,,0,0,0,0,0,0,0,,,0,152,161,"0,05950","0,05800","0,00670","1572,00000"
830,EA,Instalado,Anual,AVENIDA TENOR FLETA,,CAMINO PUENTE VIRREY,,CALLE ANTONIO VICO,,493,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,465,493,"0,05610","0,06600","0,00780","1580,00000"
831,EA,Instalado,Anual,AVENIDA TENOR FLETA,,CALLE ANTONIO VICO,,CAMINO PUENTE VIRREY,,494,0,0,23/10/2015,,,0,0,0,0,0,0,0,,,0,466,494,"0,06220","0,05000","0,00680","1391,00000"
832,EA,Instalado,Anual,CALLE VIA LACTEA,,CALLE ESTROMBOLI,,CALLE PROCION,,467,0,0,,,,0,0,0,0,0,0,0,,,0,452,467,"0,05340","0,07310","0,00830","2825,00000"
833,EA,Instalado,Anual,PASEO DE COLON,,PASEO MARIANO RENOVALES,,SARRION,,450,0,0,22/10/2015,,,0,0,0,0,0,0,0,,,0,436,450,"0,05910","0,05720","0,00770","4830,00000"
835,EA,Instalado,Anual,AVENIDA LA ALMOZARA,,PLAZA EUROPA,,"GUADIANA, RIO",,59,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,57,59,"0,05810","0,05620","0,00980","9745,00000"
836,EA,Instalado,Anual,CALLE NORTE SANTA ISABEL,,CALLE SALVADOR VALIENTE AZNAR SANTA ISABEL,,CALLE IGLESIA SANTA ISABEL,,608,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,575,608,"0,06630","0,04190","0,00460","1124,00000"
837,EA,Instalado,Anual,CALLE NORTE SANTA ISABEL,,CALLE IGLESIA SANTA ISABEL,,CALLE SALVADOR VALIENTE AZNAR SANTA ISABEL,,607,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,574,607,"0,06420","0,04460","0,00640","539,00000"
838,EA,Instalado,Anual,AVENIDA ESTUDIANTES SANTA ISABEL,,CALLE DE LA JUVENTUD SANTA ISABEL,,AVENIDA LA INDUSTRIA SANTA ISABEL,,600,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,567,600,"0,06450","0,04670","0,00490","2062,00000"
839,EA,Instalado,Anual,AVENIDA ESTUDIANTES SANTA ISABEL,,AVENIDA LA INDUSTRIA SANTA ISABEL,,CALLE DE LA JUVENTUD SANTA ISABEL,,599,0,0,27/10/2015,,,0,0,0,0,0,0,0,,,0,566,599,"0,06240","0,05430","0,00420","3246,00000"
841,EA,Instalado,Anual,CALLE JORGE COCI,,CALLE MARIANO ALVIRA LASIERRA,,CALLE DOCTOR J. AZNAR MOLINA,,80,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,76,80,"0,06060","0,05200","0,00800","4826,00000"
842,EA,Instalado,Anual,AVENIDA CATALU?âÔÇÿA,,CALLE JESUS,,CALLE SOBRARBE,,335,0,0,20/10/2015,,,0,0,0,0,0,0,0,,,0,323,335,"0,06040","0,05190","0,00840","9115,00000"
843,EA,Instalado,Anual,CALLE SAN RAFAEL,,CALLE NTRA. SRA. DE COVADONGA,,VIA UNIVERSITAS,,171,0,0,16/10/2015,,,0,0,0,0,0,0,0,,,0,162,171,"0,05870","0,05340","0,01030","3046,00000"
1000,EA,Instalado,Anual,AVENIDA CESAREO ALIERTA,,CALLE SAN VICENTE MARTIR,,PASEO CONSTITUCION,,92,0,0,13/10/2015,,,0,0,0,0,0,0,0,,,0,87,92,"0,06420","0,04220","0,00760","10705,00000"
1001,EA,Instalado,Anual,CALLE COSO,,CALLE TTE. CORONEL VALENZUELA,,AVENIDA CESAR AUGUSTO,,98,0,0,15/10/2015,,,0,0,0,0,0,0,0,,,0,91,98,"0,06010","0,04910","0,01030","1661,00000"
1002,EA,Instalado,Anual,CARRETERA VILLAMAYOR SANTA ISABEL,,CARRETERA VILLAMAYOR SANTA ISABEL,,AVENIDA REAL ZARAGOZA SANTA ISABEL,,613,0,0,28/10/2015,,"Ubicada en Ctra Villamayor, entre Barrio de Villamayor y A2
(en direcci?â??n a Santa Isabel)",0,0,0,0,0,0,0,,,0,580,613,"0,06710","0,02910","0,00970","3619,00000"
1003,EA,Instalado,Anual,CARRETERA VILLAMAYOR SANTA ISABEL,,AVENIDA REAL ZARAGOZA SANTA ISABEL,,CARRETERA VILLAMAYOR SANTA ISABEL,,614,0,0,28/10/2015,,"Ubicada en ctra Villamayor, entre Santa Isabel y Barrio de Villamayor
(en direcci?â??n a Villamayor)",0,0,0,0,0,0,0,,,0,581,614,"0,06360","0,04840","0,00540","3592,00000"
