id,Localidad,Region,URI_Total,URI_Noche,URI_Tarde,URI_Dia,URI_IntervaloDiurno,URI_IntervaloTotal,URI_IntervaloNocturno,URI_IntervaloTarde,Fecha,Nombre,URI_Estacion,URI_Direccion,URI_DireccionEstacion,Ln,Le,Ld,Lt
5405,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5405-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5405-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5405-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5405-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-09,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,66.9,70.0,65.2,73.6
5389,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5389-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5389-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5389-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5389-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-08,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,67.2,72.8,66.4,74.7
5359,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5359-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5359-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5359-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5359-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-06,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,67.6,69.5,65.4,73.5
5343,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5343-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5343-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5343-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5343-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-05,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,72.5,72.8,67.4,78.6
5327,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5327-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5327-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5327-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5327-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-04,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,74.2,72.5,66.1,80.0
5311,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5311-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5311-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5311-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5311-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-03,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,67.5,70.3,63.7,74.1
5295,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5295-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5295-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5295-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5295-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-02,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,67.4,70.1,63.7,73.9
5279,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5279-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5279-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5279-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5279-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-09-01,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,66.5,68.9,64.9,73.3
5263,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5263-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5263-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5263-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5263-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-31,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,66.7,68.2,65.7,73.2
5249,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5249-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5249-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5249-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5249-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-30,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,65.8,68.4,65.1,72.5
5235,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5235-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5235-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5235-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5235-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-29,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,71.8,70.5,66.7,77.7
5221,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5221-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5221-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5221-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5221-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-28,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,72.8,72.0,67.5,78.7
5207,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5207-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5207-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5207-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5207-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-27,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,68.8,69.9,64.9,75.0
5193,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5193-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5193-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5193-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5193-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-26,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,69.1,69.2,65.6,75.2
5179,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5179-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5179-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5179-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5179-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-25,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,67.7,70.4,67.4,74.5
5165,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5165-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5165-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5165-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5165-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-24,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,67.0,70.5,63.8,73.8
5151,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5151-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5151-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5151-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5151-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-23,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,64.9,66.3,67.7,71.9
5136,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5136-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5136-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5136-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5136-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-22,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,75.5,86.5,80.6,86.2
5120,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5120-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5120-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5120-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5120-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-21,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,75.4,84.1,81.4,85.1
5104,Malaga,Andalucia,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5104-LAEQ-T,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5104-LAEQ-N,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5104-LAEQ-E,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/observacion/5104-LAEQ-D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/D,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/T,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/N,http://vocab.linkeddata.es/datosabiertos/kos/medio-ambiente/contaminacion-acustica/tipo-intervalo-referencia/E,2015-08-20,Calle Caldereria 10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/urbanismo-infraestructuras/direccion-postal/calle-caldereria-10,http://datos.linkeddata.es/malaga/recurso/medio-ambiente/contaminacion-acustica/estacion-medida/calle-caldereria-10/direccion-postal,72.8,83.1,79.5,83.4
